category,card_id,illustrator,image_url,localid,name,rarity,set_id,set_name,set_symbol_url,variants,hp,types,evolvefrom,description,stage,attacks,weaknesses,retreat,regulationmark,legal,card_count_official,card_count_total,language,card_number,id
Pokémon,swsh4.5-32,NC Empire,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-32.webp?,32,Luxio,Peu Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",90,"[""Électrique""]",Lixy,null,Niveau 1,"[{""cost"":[""Électrique""],""name"":""Coup de Pied Ravageur"",""damage"":30}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,32/72,null
Pokémon,swsh4.5-34,ryoma uratsuka,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-34.webp?,34,Motisma,Peu Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Électrique""]",null,null,De base,"[{""cost"":[""Électrique"",""Incolore""],""name"":""Éclair"",""damage"":30,""effect"":""Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Paralysé.""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,34/72,null
Pokémon,swsh4.5-35,Saya Tsuruta,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-35.webp?,35,Morpeko,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Électrique""]",null,null,De base,"[{""cost"":[""Incolore""],""name"":""Glouton"",""effect"":""Piochez une carte.""},{""cost"":[""Électrique"",""Incolore""],""name"":""Éclair"",""damage"":40,""effect"":""Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Paralysé.""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,35/72,null
Pokémon,swsh4.5-36,Hideki Ishikawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-36.webp?,36,Morpeko,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Électrique""]",null,null,De base,"[{""cost"":[""Incolore""],""name"":""Glouton"",""effect"":""Piochez une carte.""},{""cost"":[""Électrique"",""Incolore""],""name"":""Éclair"",""damage"":40,""effect"":""Lancez une pièce. Si c'est face, le Pokémon Actif de votre adversaire est maintenant Paralysé.""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,36/72,null
Pokémon,swsh4.5-37,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-37.webp?,37,Morpeko V,Holo Rare V,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",170,"[""Électrique""]",null,null,De base,"[{""cost"":[""Incolore""],""name"":""Étincelle"",""damage"":20,""effect"":""Cette attaque inflige aussi 20 dégâts à l'un des Pokémon de Banc de votre adversaire. (N'appliquez ni la Faiblesse ni la Résistance aux Pokémon de Banc.)""},{""cost"":[""Électrique"",""Électrique"",""Incolore""],""name"":""Électro Roue"",""damage"":150,""effect"":""Défaussez une Énergie de ce Pokémon. Dans ce cas, échangez-le contre l'un de vos Pokémon de Banc.""}]","[{""type"":""Combat"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,fr,37/72,null
Pokémon,swsh4.5-38,PLANETA Mochizuki,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-38.webp?,38,Morpeko VMAX,Holo Rare VMAX,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",300,"[""Électrique""]",Morpeko-V,null,ESCOUADE,"[{""cost"":[""Électrique"",""Électrique"",""Incolore""],""name"":""Déchargeomax"",""damage"":180,""effect"":""Cette attaque inflige aussi 20 dégâts à chacun des Pokémon de Banc de votre adversaire. (N'appliquez ni la Faiblesse ni la Résistance aux Pokémon de Banc.)""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,38/72,null
Pokémon,dp6-33,Kouki Saitou,null,33,Lockpin,Rare,dp6,Éveil des Légendes,https://assets.tcgdex.net/univ/dp/dp6/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",80,"[""Incolore""]",Haspiror,Un Pokémon extrêmement prudent. Il couvre son corps de ses oreilles pelucheuses en cas de danger.,Niveau 1,"[{""name"":""Collectionner"",""effect"":""Piochez 3 cartes.""},{""cost"":[""Incolore"",""Incolore""],""name"":""Coupe transversale"",""damage"":""30+"",""effect"":""Si le Pokémon Défenseur est un Pokémon Évolué, cette attaque inflige 30 dégâts plus 30 dégâts supplémentaires.""}]","[{""type"":""Combat"",""value"":""+20""}]",1,null,"{""expanded"":false,""standard"":false}",146,146,fr,33/146,null
Dresseur,swsh10-188,null,https://assets.tcgdex.net/fr/swsh/swsh10/188/high.webp,188,Roxanne,Ultra Rare,swsh10,Astres Radieux,https://assets.tcgdex.net/univ/swsh/swsh10/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",null,[],null,null,null,null,null,null,F,"{""expanded"":true,""standard"":true}",189,246,fr,188/189,null
Pokémon,swsh4.5-40,MAHOU,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-40.webp?,40,Kraknoix,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Combat""]",null,null,De base,"[{""cost"":[""Combat""],""name"":""Vibration Terrestre"",""damage"":""10+"",""effect"":""Si un Stade est en jeu, cette attaque inflige 10 dégâts supplémentaires.""}]","[{""type"":""Plante"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,40/72,null
Pokémon,swsh4.5-41,Pani Kobayashi,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-41.webp?,41,Smogo,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Obscurité""]",null,null,De base,"[{""cost"":[""Obscurité""],""name"":""Ascension"",""effect"":""Cherchez dans votre deck une carte Évolution de ce Pokémon, puis placez-la sur ce Pokémon pour le faire évoluer. Mélangez ensuite votre deck.""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,41/72,null
Pokémon,swsh4.5-42,Mitsuhiro Arita,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-42.webp?,42,Smogogo de Galar,Holo Rare,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":true,""firstEdition"":false}",130,"[""Obscurité""]",Smogo,null,Niveau 1,"[{""cost"":[""Obscurité""],""name"":""Poison Violent"",""effect"":""Le Pokémon Actif de votre adversaire est maintenant Empoisonné. Placez 4 marqueurs de dégâts au lieu d'un sur ce Pokémon-là pendant le Contrôle Pokémon.""}]","[{""type"":""Combat"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,fr,42/72,null
Pokémon,swsh4.5-43,sowsow,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-43.webp?,43,Mimigal,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Obscurité""]",null,null,De base,"[{""cost"":[""Obscurité""],""name"":""Suspension"",""damage"":10},{""cost"":[""Obscurité"",""Incolore""],""name"":""Dard"",""damage"":20}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,43/72,null
Pokémon,swsh4.5-44,PLANETA Mochizuki,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-44.webp?,44,Nostenfer V,Holo Rare V,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",180,"[""Obscurité""]",null,null,De base,"[{""cost"":[""Obscurité"",""Incolore""],""name"":""Croc-Poison"",""damage"":70,""effect"":""Le Pokémon Actif de votre adversaire est maintenant Empoisonné.""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,44/72,null
Pokémon,swsh4.5-46,Hasuno,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-46.webp?,46,Yveltal,Magnifique,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",110,"[""Obscurité""]",null,null,De base,"[{""cost"":[""Feu"",""Psy"",""Obscurité"",""Incolore"",""Incolore""],""name"":""Annihilation Magnifique"",""effect"":""Le Pokémon Actif de votre adversaire est mis K.O.""}]","[{""type"":""Électrique"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,fr,46/72,null
Pokémon,swsh4.5-47,kirisAki,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-47.webp?,47,Goupilou,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",70,"[""Obscurité""]",null,null,De base,"[{""cost"":[""Obscurité""],""name"":""Provocation"",""effect"":""Votre adversaire mélange sa main, puis la place en dessous de son deck. S'il place ainsi au moins une carte en dessous de son deck, il pioche 3 cartes.""}]","[{""type"":""Plante"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,47/72,null
Pokémon,swsh4.5-48,Hideki Ishikawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-48.webp?,48,Roublenard,Holo Rare,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Obscurité""]",Goupilou,null,Niveau 1,"[{""cost"":[""Incolore""],""name"":""Appel à la Rescousse"",""effect"":""Cherchez dans votre deck jusqu'à 3 Pokémon de base, puis placez-les sur votre Banc. Mélangez ensuite votre deck.""},{""cost"":[""Obscurité"",""Incolore"",""Incolore""],""name"":""Coinçage"",""damage"":80,""effect"":""Pendant le prochain tour de votre adversaire, le Pokémon Défenseur ne peut pas battre en retraite.""}]","[{""type"":""Plante"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,48/72,null
Pokémon,swsh4.5-49,0313,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-49.webp?,49,Charibari,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Métal""]",null,null,De base,"[{""cost"":[""Métal"",""Incolore"",""Incolore""],""name"":""Force"",""damage"":60}]","[{""type"":""Feu"",""value"":""×2""}]",3,D,"{""expanded"":true,""standard"":false}",72,195,fr,49/72,null
Pokémon,sm5-48,Akira Komayama,https://assets.tcgdex.net/it/sm/sm5/48/high.webp,48,Luxray,Rara,sm5,Ultraprisma,https://assets.tcgdex.net/univ/sm/sm5/symbol,"{""holo"":true,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",150,"[""Lampo""]",Luxio,null,Livello 2,"[{""cost"":[""Lampo"",""Lampo"",""Incolore""],""name"":""Lampovolt"",""effect"":""Scarta tutte le Energie Lightning assegnate a questo Pokémon. Questo attacco infligge 150 danni a uno dei Pokémon del tuo avversario. Ricorda che non puoi applicare debolezza e resistenza ai Pokémon in panchina.""}]","[{""type"":""Lotta"",""value"":""×2""}]",0,null,"{""expanded"":true,""standard"":false}",156,173,it,48/156,null
Pokémon,swsh4.5-52,so-taro,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-52.webp?,52,Évoli,Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",60,"[""Incolore""]",null,null,De base,"[{""cost"":[""Incolore""],""name"":""Signes d'Évolution"",""effect"":""Cherchez dans votre deck une carte Évolution d'Évoli, montrez-la, puis ajoutez-la à votre main. Mélangez ensuite votre deck.""},{""cost"":[""Incolore"",""Incolore""],""name"":""Coup Déchaîné"",""damage"":30,""effect"":""Lancez une pièce. Si c'est pile, cette attaque ne fait rien.""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,52/72,null
Pokémon,swsh4.5-53,PLANETA Igarashi,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-53.webp?,53,Rongrigou V,Holo Rare V,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",200,"[""Incolore""]",null,null,De base,"[{""cost"":[""Incolore"",""Incolore""],""name"":""Mâchouille"",""damage"":40,""effect"":""Défaussez une Énergie du Pokémon Actif de votre adversaire.""},{""cost"":[""Incolore"",""Incolore"",""Incolore""],""name"":""Écrasement Chancelant"",""damage"":180,""effect"":""Lancez une pièce. Si c'est pile, cette attaque ne fait rien.""}]","[{""type"":""Combat"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,fr,53/72,null
Pokémon,swsh4.5-55,PLANETA Tsuji,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-55.webp?,55,Nigosier VMAX,Holo Rare VMAX,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":false,""firstEdition"":false}",320,"[""Incolore""]",Nigosier-V,null,ESCOUADE,"[{""cost"":[""Incolore"",""Incolore"",""Incolore""],""name"":""Jetomax"",""damage"":""80×"",""effect"":""Lancez une pièce pour chaque Énergie attachée à ce Pokémon. Cette attaque inflige 80 dégâts pour chaque côté face.""}]","[{""type"":""Électrique"",""value"":""×2""}]",2,D,"{""expanded"":true,""standard"":false}",72,195,fr,55/72,null
Pokémon,swsh4.5-56,Souichirou Gunjima,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-56.webp?,56,Wimessir,Holo Rare,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":true,""normal"":false,""wPromo"":false,""reverse"":true,""firstEdition"":false}",100,"[""Incolore""]",null,null,De base,"[{""cost"":[""Incolore""],""name"":""Coup d'Main"",""effect"":""Cherchez dans votre deck une carte Énergie de base, puis attachez-la à l'un de vos Pokémon de Banc. Mélangez ensuite votre deck.""},{""cost"":[""Incolore"",""Incolore""],""name"":""Psyko"",""damage"":""20+"",""effect"":""Cette attaque inflige 20 dégâts supplémentaires pour chaque Énergie attachée au Pokémon Actif de votre adversaire.""}]","[{""type"":""Combat"",""value"":""×2""}]",1,D,"{""expanded"":true,""standard"":false}",72,195,fr,56/72,null
Dresseur,swsh4.5-57,Hitoshi Ariga,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-57.webp?,57,Ball Masqué,Peu Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,fr,57/72,null
Dresseur,swsh4.5-58,Ryuta Fuse,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-58.webp?,58,Ordres du Boss (Lysandre),Rare,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,fr,58/72,null
Dresseur,swsh4.5-59,Ryuta Fuse,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-59.webp?,59,Dresseurs d'Arène,Peu Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,fr,59/72,null
Dresseur,swsh4.5-60,Hideki Ishikawa,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-60.webp?,60,Recherches Professorales (Professeure Keteleeria),Rare,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,fr,60/72,null
Dresseur,swsh4.5-61,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-61.webp?,61,Bouclier Rouillé,Peu Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,fr,61/72,null
Dresseur,swsh4.5-62,5ban Graphics,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-62.webp?,62,Épée Rouillée,Peu Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,fr,62/72,null
Dresseur,swsh4.5-63,Studio Bora Inc.,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh4.5/fr/swsh4.5-63.webp?,63,Bannière de la Team Yell,Peu Commune,swsh4.5,Déstinées Radieuses,https://assets.tcgdex.net/univ/swsh/swsh4.5/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,D,"{""expanded"":true,""standard"":false}",72,195,fr,63/72,null
Dresseur,swsh12-167,null,https://gezhdauazitnymbtmlat.supabase.co/storage/v1/object/public/tcgdex-assets/cards/swsh12/fr/swsh12-167.webp?,167,Ouvrière,Peu Commune,swsh12,Tempête Argentée,https://assets.tcgdex.net/univ/swsh/swsh12/symbol,"{""holo"":false,""normal"":true,""wPromo"":false,""reverse"":true,""firstEdition"":false}",null,[],null,null,null,null,null,null,F,"{""expanded"":true,""standard"":true}",195,245,fr,167/195,null
